Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD33,OUT010,676.4042646405157
FDR34,OUT027,6569.331020803948
FDU04,OUT045,2028.784395326428
FDE35,OUT019,85.42160325830703
NCD31,OUT035,2846.6581447543554
FDJ56,OUT035,1688.5457692778612
NCU53,OUT046,2661.3491551634456
FDD39,OUT035,3396.0212091230183
NCU17,OUT019,344.01394227533973
FDJ20,OUT046,2033.5619214818105
NCW41,OUT018,2589.0235334027257
FDL52,OUT035,787.193485801322
FDS39,OUT035,2462.561694913382
DRJ47,OUT045,2731.755347584005
FDP13,OUT010,-49.22963165516452
DRK39,OUT010,180.6320496128913
FDF28,OUT010,334.87123216727866
FDB09,OUT045,2118.936487711005
FDM51,OUT046,1687.1027478263265
DRM49,OUT018,643.1611735883542
DRF23,OUT013,2814.3621699809532
DRH01,OUT035,2802.898835384738
FDH12,OUT027,2622.3418684112985
FDA28,OUT019,508.112212326006
FDW37,OUT018,1324.1131615416066
FDF02,OUT046,1686.025895196534
DRL37,OUT046,750.184517695707
NCF43,OUT046,2001.45463630514
FDH08,OUT010,748.6433074517257
FDR34,OUT019,782.5383945691311
NCK19,OUT049,3369.490062214364
NCD55,OUT018,356.0248353630723
FDT27,OUT049,3850.6594517605836
FDQ57,OUT045,2344.686481685847
FDA47,OUT035,2612.368623467751
DRG15,OUT027,1895.917357686423
FDE05,OUT018,2188.141640388917
FDN46,OUT046,1720.6620429193988
FDX27,OUT027,2335.4685719882864
FDT51,OUT045,1733.954363184947
FDU33,OUT013,936.8216530264212
FDJ16,OUT027,1843.017986243623
FDD20,OUT019,511.3820330060477
FDT36,OUT049,702.6754516486001
DRF15,OUT027,3831.016868293822
FDN52,OUT010,179.96669650162173
FDC22,OUT027,4868.5423119724755
FDX15,OUT045,2498.143031315861
FDT13,OUT013,3367.796737660377
FDU04,OUT017,2110.286421605016
FDU31,OUT019,601.8471109140818
FDW59,OUT027,2326.5778658154395
NCO29,OUT046,2604.646704907452
FDL15,OUT035,2513.7342024637733
FDI41,OUT049,2522.0815911741347
FDQ48,OUT049,1720.42061394402
DRI39,OUT013,963.7446695357116
FDI08,OUT013,4024.2072635615273
FDC21,OUT049,1795.2936647249596
FDF58,OUT035,1084.6283282242493
FDS08,OUT010,493.1416754574033
FDE47,OUT045,2065.6128555867845
NCP18,OUT019,534.2340491246957
NCR41,OUT013,1673.1263984374452
FDA27,OUT013,3868.7918077431577
FDA43,OUT035,3149.4061889559084
FDA49,OUT045,1447.3641918104124
NCE55,OUT018,2662.2414015568747
DRM49,OUT027,1371.735541026203
FDF22,OUT027,5062.258250384826
FDQ15,OUT018,1194.0611153484422
NCS54,OUT017,3114.82915751206
NCY05,OUT013,803.4263589736815
FDR45,OUT046,3666.9489877939864
FDK57,OUT049,2133.5914270757544
FDF41,OUT010,529.1778094849119
FDV21,OUT046,2072.2684587053786
FDD51,OUT046,837.247246378353
FDF33,OUT046,1820.2683626943744
FDA38,OUT046,3882.509414594713
FDR56,OUT045,3050.8176977465696
NCN41,OUT017,2092.699113093456
FDC60,OUT027,2365.285559324343
FDB47,OUT045,3336.4375363508757
DRH01,OUT013,2999.539078852783
FDW08,OUT046,1669.9719557248486
FDF38,OUT027,1439.7550988986852
FDY32,OUT017,2720.188033642442
FDG34,OUT049,1722.553422604403
FDG47,OUT019,643.2751970084412
NCF18,OUT035,3056.4484626366334
FDL39,OUT019,573.2457056985945
NCH55,OUT035,2140.262532388874
DRJ35,OUT049,1031.2338467355619
FDS44,OUT035,3866.201534940112
DRE01,OUT018,3626.5881191178487
FDY39,OUT013,2978.984365863755
FDY32,OUT018,2537.065693359009
FDR33,OUT027,2978.4361452828584
NCP50,OUT049,1408.1760310350169
FDZ47,OUT018,1190.7611721044657
FDU57,OUT049,2489.8631125385914
FDY44,OUT013,2984.985740328801
DRH59,OUT018,997.096003300832
FDB03,OUT027,5571.340971627051
FDY46,OUT045,3153.8948285186016
FDM39,OUT045,2707.89487706806
FDY36,OUT035,1278.5432598647876
NCM55,OUT035,3242.9360490923905
FDJ50,OUT010,42.124416315784295
DRL60,OUT013,2376.974201210429
NCJ54,OUT049,3968.7204759217034
FDX59,OUT017,731.7505226110416
FDI07,OUT013,3319.5373642036334
DRF51,OUT010,-45.989273488553856
FDM14,OUT017,1791.1887138749382
FDP21,OUT045,3250.7777536328595
FDE40,OUT035,1182.4895057016963
FDE05,OUT035,2537.986919385827
FDM13,OUT027,3127.1644131714856
FDC34,OUT027,3967.187837757162
NCI55,OUT018,1785.7683400207452
NCE43,OUT018,2277.65864609926
FDW58,OUT018,1565.969134855536
FDG60,OUT045,3720.262555781958
FDV31,OUT017,2831.1588300192334
FDR47,OUT013,3015.459487743441
FDM60,OUT019,-46.62999327007811
NCF06,OUT018,2916.229150320992
NCN26,OUT027,2987.0006824349935
FDQ59,OUT049,1448.4533998736517
FDF09,OUT046,738.2259978914277
NCS06,OUT017,4051.641473883072
FDT44,OUT046,1902.2248511787632
FDI19,OUT017,3838.0624031799157
FDT22,OUT017,1003.6990822344313
NCF54,OUT027,4415.792686180084
DRG25,OUT045,3271.8914497259084
FDB59,OUT017,3232.4219966690994
FDQ37,OUT017,3181.1541968929705
FDP56,OUT035,916.7826864122086
FDW44,OUT035,2900.440974152746
FDJ26,OUT010,546.1275256700948
FDU43,OUT018,3196.9821203899005
FDW33,OUT045,1695.7999512054334
NCX53,OUT027,3157.0870477079507
FDN56,OUT010,491.4964359568008
DRF15,OUT049,2345.4324083070646
FDO33,OUT017,2050.8694833271325
FDZ39,OUT010,225.63682498241167
NCJ19,OUT017,993.4101540945676
FDU01,OUT035,3507.96272835719
FDT12,OUT035,3469.2470697542763
NCM18,OUT018,703.1853368776601
FDP19,OUT017,2087.5296586629192
NCR42,OUT049,863.0125695742704
FDN10,OUT046,1885.5744145076274
FDG44,OUT017,942.0436811525249
FDQ10,OUT046,2845.112450423921
DRH13,OUT049,1803.474292127885
FDT52,OUT013,4083.257337110263
FDM56,OUT045,1778.6006866917774
NCO43,OUT010,256.45113585038257
NCV29,OUT035,3186.472344808125
NCF06,OUT013,4236.108404001451
FDO50,OUT035,1606.953545888721
FDT59,OUT013,3933.7410200965783
FDX40,OUT027,1550.1036018421503
FDE50,OUT017,3342.1735697133736
FDX51,OUT017,3332.8885115358403
NCD30,OUT018,1199.5043173540053
FDK15,OUT013,1758.4258737609828
FDL12,OUT045,854.1648650832504
FDK46,OUT017,3873.024614085304
DRH49,OUT010,185.50441879133814
FDQ57,OUT046,2355.65482463101
FDY59,OUT017,1481.41252822324
FDO09,OUT018,3370.4291284295227
NCG30,OUT035,2018.8299593459617
FDM09,OUT017,2732.4687769422003
NCN17,OUT027,2690.8508301266415
NCS42,OUT013,1526.8870646106761
FDD02,OUT019,459.86105648627614
FDE34,OUT013,3241.9377379134826
FDU38,OUT045,3054.4508085456205
FDB33,OUT046,2619.4395206843806
NCJ29,OUT017,1533.706295958874
FDZ27,OUT035,1075.5964239283608
FDI40,OUT013,1693.7966420798814
FDG22,OUT013,835.0016980590135
FDT51,OUT017,1830.5028497993228
FDF20,OUT018,2803.68020214474
FDV50,OUT035,1985.633788414568
FDT02,OUT049,788.7439048389376
DRC49,OUT017,2319.8774399587696
FDF26,OUT049,2428.462514389121
FDV52,OUT035,2057.457348283134
FDX59,OUT049,756.6378886979144
FDV25,OUT035,3522.423716003464
FDW23,OUT027,1309.5089340486059
FDE53,OUT018,1471.1299941178966
FDA19,OUT017,2099.5776347075816
FDH22,OUT046,2024.4241712836758
NCO41,OUT013,1877.8701975711172
FDX12,OUT017,3964.0612997426006
FDF17,OUT013,3056.126445818581
FDS11,OUT045,3568.888720759613
FDR51,OUT035,2453.522267451885
FDT49,OUT010,214.1639537762022
FDC56,OUT013,2004.8129547328851
FDR13,OUT027,3047.709106039917
FDQ60,OUT035,1890.3686480116528
FDN38,OUT049,3983.929807872509
NCL29,OUT013,2598.1740476743107
FDO13,OUT027,3973.5366867507887
FDE26,OUT018,2220.634621519999
FDA31,OUT010,359.3251180941132
FDX14,OUT035,1385.7933240011494
FDA34,OUT045,2973.3010581587564
FDF26,OUT013,2343.4347214657078
FDE38,OUT045,2689.5741428191777
DRI11,OUT046,1810.9514105556393
FDQ60,OUT027,2870.792412314828
FDL21,OUT027,1154.3142093641432
DRC12,OUT027,4605.029322878331
FDC47,OUT046,3502.325214062018
FDE57,OUT045,2156.031147645061
FDT14,OUT045,1984.534196800485
NCZ53,OUT046,3611.806317370417
FDE28,OUT018,3373.09515047479
FDR19,OUT035,2480.894731396896
NCF54,OUT019,550.1197126464461
FDZ08,OUT046,1340.1145913668756
NCJ05,OUT018,2050.6079152260118
FDF59,OUT046,2128.806129616552
NCO05,OUT035,1844.9317466459522
FDW24,OUT018,730.6822618291806
NCX42,OUT018,2883.6241686526864
NCA53,OUT035,983.775606651078
FDI45,OUT019,589.2174757262314
FDG46,OUT046,1890.8272560410085
FDM20,OUT010,719.55904883572
FDW11,OUT010,104.5986527847702
FDX08,OUT035,3213.998394334632
NCK17,OUT035,922.8632842453973
FDK32,OUT018,2179.748391990279
NCA42,OUT035,2726.4248882683505
DRI01,OUT035,2885.782262964644
NCL55,OUT049,3940.244284560554
DRE25,OUT018,1382.1652558344003
FDD14,OUT017,2985.607539580743
FDB10,OUT046,3519.7014857868717
DRN11,OUT035,2449.2219215370615
FDP38,OUT018,637.0565513122771
NCA30,OUT017,3011.687350141338
FDT15,OUT017,3097.264964476037
NCP55,OUT018,752.0803442140625
FDF12,OUT035,2374.1114656876325
FDM21,OUT018,3347.8043169655707
FDX56,OUT035,3723.697346520853
FDF10,OUT017,2524.0145672461513
FDT32,OUT045,3038.5541526404522
FDM51,OUT018,1452.3231946480253
NCR50,OUT018,2460.7659727150894
FDI19,OUT049,3932.176079927224
FDX21,OUT017,1712.594775682644
FDR31,OUT035,2451.529847764625
FDY02,OUT013,4221.4641462601885
NCA29,OUT045,3145.980057637943
NCX17,OUT046,3506.796754803951
FDM12,OUT045,3031.591376696309
FDI53,OUT027,3937.0985787731047
NCU30,OUT049,2847.0624776016048
FDC56,OUT027,3336.3968014595266
FDK27,OUT018,1975.530126498402
NCK18,OUT017,3076.499555433132
FDB52,OUT019,758.4443715022803
DRG25,OUT027,5144.617493697595
FDZ13,OUT049,806.936853122425
FDB57,OUT019,747.7325857025312
FDR40,OUT046,1436.3861291579624
NCO14,OUT019,-42.31596764428035
NCN19,OUT045,3000.345794354878
FDQ28,OUT019,527.5950720834643
FDO13,OUT018,2323.927168556157
FDK48,OUT013,1342.4393189342948
FDU07,OUT018,2150.9006300358037
FDW20,OUT046,2107.0724105582776
FDV12,OUT010,240.20167271756858
FDH24,OUT013,2488.8406702125353
FDV59,OUT049,3373.7616210197734
FDK57,OUT045,2032.2964381290194
FDL16,OUT027,1520.430331394681
NCQ17,OUT046,2516.447306413677
FDJ15,OUT018,2803.966253967067
FDX24,OUT049,1534.0984271063837
FDT47,OUT046,1724.0726092493642
FDT10,OUT049,1072.1744331808065
FDZ37,OUT018,1043.5636723024786
FDW43,OUT027,6390.054098449908
DRN36,OUT017,1609.9177540522753
FDJ14,OUT045,1333.1558088545862
FDA32,OUT013,3188.916196847134
FDJ38,OUT019,637.0762170158681
FDQ57,OUT017,2424.420614583405
NCQ41,OUT019,665.337361580722
FDG56,OUT049,1021.0871107766234
DRC13,OUT027,3200.56275294467
FDV55,OUT035,2481.950461856249
FDQ49,OUT045,2829.377673882509
FDE29,OUT010,74.94288118159179
FDR03,OUT013,3552.75021548924
FDD45,OUT049,1599.7535405435829
FDN38,OUT010,617.9437111185897
FDT56,OUT046,968.1139176759549
FDT48,OUT045,3468.538524685429
FDU03,OUT049,2917.464389036394
FDC56,OUT010,289.2011724196733
NCO43,OUT027,2673.1508145635685
FDQ27,OUT017,1744.7903137739415
FDR03,OUT046,3254.7988379688295
DRH23,OUT010,73.4162141850001
FDG22,OUT045,799.2519984275941
NCJ42,OUT013,1777.1662509896366
FDR24,OUT046,1538.5800022881526
FDW60,OUT035,2760.9387827208934
FDJ08,OUT013,3010.604831048824
DRL59,OUT018,684.7755919702086
FDG60,OUT010,587.2418453394966
FDW27,OUT017,2394.072669468448
FDX14,OUT018,1138.5203302182017
FDC20,OUT013,1011.3365816044857
NCS29,OUT018,3728.9785842436136
FDJ56,OUT046,1611.5474097624106
FDB20,OUT019,225.03844993275027
FDL28,OUT027,5673.1969110832715
FDW01,OUT018,2192.8211671589775
FDL03,OUT046,2947.971466960757
FDX22,OUT049,3925.2479664921
FDJ21,OUT035,2579.4231588042294
FDR31,OUT045,2351.0169844800903
FDG21,OUT035,2573.343403670594
FDS22,OUT027,1612.9175977935845
FDK08,OUT035,1641.7939754680622
FDE17,OUT018,2186.428286882671
NCN30,OUT017,1642.989292073809
FDT50,OUT046,1507.9853327749204
NCX42,OUT049,2716.615040254095
FDJ12,OUT035,3529.1630023143452
NCA18,OUT027,3092.874908567264
FDP23,OUT019,607.71771847741
FDX12,OUT013,4030.047787186289
FDN40,OUT018,2080.2411564840913
FDV48,OUT035,1275.2146397618062
NCY54,OUT013,2899.0969652150575
FDL16,OUT010,-15.910446221115487
FDR45,OUT018,3320.7371765665166
FDJ52,OUT046,2495.411309903061
DRG01,OUT017,1322.5642225758043
FDP52,OUT013,3931.105585786586
FDU58,OUT017,2883.1926806961374
FDL02,OUT045,1683.3402274594127
FDG28,OUT013,4097.358406910979
FDA19,OUT035,2216.552571150867
FDW46,OUT027,1922.3681222207151
NCD43,OUT049,1617.2018364278995
DRG39,OUT013,800.9329092907587
NCF55,OUT049,948.6478099258055
FDJ07,OUT046,1846.6688504721133
FDE08,OUT046,2390.479976367399
FDP56,OUT019,-4.80183115612539
FDT45,OUT045,1026.4587806614522
FDF17,OUT018,2987.742375121797
FDX44,OUT046,1408.0143173453719
FDM28,OUT027,4770.381021658453
FDI36,OUT049,3211.1298957353524
FDS07,OUT045,1891.340660367894
FDD36,OUT045,1998.397012035959
FDW11,OUT046,957.2059703225397
FDN40,OUT049,2307.0819305464966
NCQ18,OUT049,1701.4602577309936
NCQ54,OUT017,2940.268046984477
NCS42,OUT045,1524.6686179335372
DRH39,OUT010,172.51864899822257
FDC09,OUT027,2840.5077925709215
FDT08,OUT010,502.4205992165708
FDC08,OUT035,3880.8627067774473
FDT20,OUT017,807.4793312140316
FDS35,OUT035,1094.8438559533988
FDX58,OUT018,3100.3416197251045
FDW58,OUT046,1624.426610819585
DRD27,OUT046,1601.661656307613
FDH32,OUT019,283.4647388671364
FDS26,OUT035,4307.832510502653
FDQ31,OUT046,1416.9154556254393
FDP11,OUT018,2951.565129838369
FDD58,OUT017,1732.6927892633614
FDM33,OUT045,3246.0854699770366
FDZ16,OUT049,3404.245654531234
NCS29,OUT010,627.3481547800523
NCM18,OUT019,112.34027875428426
FDP11,OUT049,3293.561108646875
NCC42,OUT017,2111.6705341493403
DRM23,OUT046,2752.733910558702
NCN55,OUT027,5904.012029857911
FDK46,OUT013,4079.1225692656185
FDR01,OUT046,3255.7728056156147
NCA05,OUT045,2139.921302544935
NCP43,OUT017,2783.009629633681
FDR12,OUT010,497.2382923078527
FDQ01,OUT013,3651.657915852785
FDM13,OUT046,2129.0902606415566
FDQ19,OUT017,3893.297583722158
FDK56,OUT019,454.6912431839599
NCX06,OUT010,626.087449763232
FDO56,OUT027,3025.431328254603
FDU45,OUT045,1935.015064325799
FDI16,OUT019,60.054236398220205
FDL32,OUT046,1796.4568373288387
FDA07,OUT046,2144.0099968884433
FDA14,OUT045,2456.104988022582
FDV46,OUT027,3254.1158453000276
NCO07,OUT035,3513.02082878507
NCP41,OUT046,1699.6116338749966
FDY60,OUT018,1740.0411801485002
FDN38,OUT017,3672.0341073185987
FDO15,OUT046,1207.6430856004915
FDT60,OUT013,2048.0990641428043
FDA55,OUT035,3767.79360365626
FDE02,OUT010,200.09885392359547
DRJ39,OUT049,3393.194016115169
FDV34,OUT035,1297.7403569921707
FDS20,OUT027,4769.6895951849265
FDF02,OUT027,2752.926365089477
FDW40,OUT017,2162.1489394816645
NCB43,OUT046,2968.963810157344
FDR58,OUT017,1474.5918643701032
DRJ59,OUT035,1031.2934756431177
NCD30,OUT017,1583.3600204096545
FDE14,OUT017,1580.215473322947
FDC28,OUT018,1490.3728253499412
FDU16,OUT018,1133.7780801389076
NCD19,OUT035,912.3323641963298
FDU21,OUT046,795.2867778990196
FDV59,OUT027,5163.506305806644
FDU03,OUT045,3284.8922044399983
FDC33,OUT010,621.8883407715293
NCR42,OUT035,892.3234457302428
DRH59,OUT035,1191.8715643798482
NCM31,OUT035,2124.536914796288
FDS50,OUT035,3624.959834576131
FDP39,OUT046,926.7877404196477
FDQ55,OUT013,2027.8491315444955
FDV36,OUT019,517.327247628292
FDI05,OUT027,2412.7545866673154
FDS45,OUT027,2766.977883620012
FDA39,OUT045,676.0216830960927
FDC37,OUT010,238.4676413785278
FDJ60,OUT027,4101.000409762652
DRQ35,OUT046,2055.740071051489
NCJ06,OUT046,1850.0200183354311
NCY42,OUT018,2498.2451551346194
DRM37,OUT049,3212.065814483424
FDR14,OUT045,784.6908276939123
FDE51,OUT049,671.267066284936
FDT33,OUT017,2726.5457461235205
FDR08,OUT013,2018.7518754193632
FDE36,OUT010,617.1948522413144
FDL22,OUT019,279.1231767698772
FDR44,OUT013,2090.9046652804323
FDI56,OUT019,280.0102395627864
FDE47,OUT010,331.84104253334186
FDV27,OUT010,225.11843376665453
FDV10,OUT049,877.3428401850738
FDC40,OUT045,1366.9795211877622
NCX41,OUT013,3481.8339355099747
NCQ38,OUT027,2742.9058482608075
FDV12,OUT027,2665.0005137741973
FDE52,OUT017,1432.7808222517565
FDG20,OUT027,4763.337454995237
FDV16,OUT027,1495.7389662692242
FDI32,OUT017,1930.4578651003694
FDJ32,OUT049,1069.9458847076105
FDN39,OUT018,2373.8348573878575
FDY34,OUT017,3013.463966775024
FDC14,OUT035,859.305509077318
FDA55,OUT017,3721.2490873207876
FDZ50,OUT010,610.8178039423507
DRG13,OUT049,2537.1387893065066
FDP01,OUT013,2426.08266199063
NCG54,OUT017,2947.033472027531
FDM13,OUT045,2072.6699141878476
NCO18,OUT027,4792.542467351157
NCW41,OUT013,2603.7496034434357
FDM52,OUT027,3762.9466392021945
NCF55,OUT035,1057.670859441786
FDT09,OUT046,2071.3093462737543
NCM19,OUT035,1880.745879648588
FDW12,OUT018,2170.3984296174917
FDP15,OUT019,630.7120092818113
FDK36,OUT045,745.0749684310848
FDZ25,OUT035,3273.153572016266
NCW06,OUT049,3150.1848375591485
FDW60,OUT046,2948.180814282385
DRC49,OUT013,2314.8925665435727
NCT17,OUT035,3184.853056311785
NCN06,OUT018,2315.2176050098396
FDC45,OUT013,2873.652771776917
DRJ47,OUT019,607.7030971632814
NCF06,OUT045,3613.19844098674
FDE21,OUT010,338.3989531492975
DRG27,OUT013,722.0576527310293
FDW40,OUT049,2187.8046281617567
NCO53,OUT046,2911.3346174550575
FDE23,OUT049,813.611168928416
FDQ16,OUT046,1641.368658120073
FDS26,OUT045,3991.6466914223697
FDZ13,OUT010,-36.50058618880291
FDS14,OUT049,2396.752079270166
FDC10,OUT045,2026.6442232566205
FDY16,OUT049,3444.3228768804042
FDJ20,OUT035,2124.4338431995766
FDV43,OUT035,856.7960629151723
FDZ32,OUT027,2864.526799664988
FDR23,OUT046,2717.142512058113
FDN24,OUT035,808.887677031406
FDE34,OUT027,5031.418299934319
FDU31,OUT013,3238.265942912166
FDW33,OUT018,1514.7841325613074
FDU26,OUT046,1900.0533276665187
FDE20,OUT027,4293.302758669491
NCW05,OUT035,1846.770977803621
FDB22,OUT018,2250.6833492438122
FDO56,OUT046,1905.3320064273692
FDA19,OUT027,3236.759623783081
DRI39,OUT045,864.0275941309666
FDH52,OUT018,782.9676758422531
FDZ50,OUT035,3477.015500006208
NCN42,OUT035,2598.5386788029678
FDB53,OUT013,2526.4875210698096
DRG11,OUT017,1597.676688599102
DRK11,OUT027,3584.4124798482503
FDQ60,OUT017,2009.2208432586704
FDT36,OUT017,729.95026294334
DRG25,OUT018,3035.650306419264
DRJ23,OUT046,3006.844394108643
FDG05,OUT035,2644.186254186026
NCK06,OUT018,1872.8348857032768
FDU52,OUT017,2427.1536497514494
FDW07,OUT018,1262.9118142117006
NCM17,OUT045,912.92576026717
FDA22,OUT045,2925.1657642485998
NCA41,OUT018,2658.985339914344
FDF38,OUT035,882.3123675212282
FDH52,OUT046,948.9359195273602
FDY58,OUT019,830.8715045458205
FDZ16,OUT045,3330.3680657064024
NCM18,OUT017,1054.0847979247387
FDA22,OUT018,2485.91317233739
NCJ43,OUT035,2799.6088537432706
FDI34,OUT027,6211.394191805463
FDG56,OUT046,993.8611617398582
FDS34,OUT046,1913.4835525593935
DRC01,OUT035,883.688617559522
FDQ04,OUT035,825.8924262330662
FDK04,OUT035,984.7637369906398
FDT51,OUT049,1759.2805956330678
FDV26,OUT017,3096.4240617874216
FDS04,OUT049,2109.5423449570267
FDW43,OUT018,3246.4576352188124
FDQ28,OUT010,498.40513152202345
NCK06,OUT017,2066.033143141461
FDS23,OUT018,2067.931461389666
FDZ36,OUT019,659.1024976419966
FDE56,OUT018,808.2348147780067
FDW10,OUT027,4543.281511487661
NCN14,OUT045,3071.705018053612
NCQ18,OUT045,1643.6660120995723
FDW08,OUT017,1796.699358539289
FDU43,OUT035,3903.7935653653794
FDR33,OUT010,226.5162356276604
FDM24,OUT010,498.3600425218701
NCZ05,OUT046,1939.0309697425298
NCV41,OUT035,2046.1803627391457
FDV11,OUT018,2580.0247217259407
NCY05,OUT035,878.4830252898234
FDV44,OUT018,2744.2497999335005
FDW32,OUT049,1435.1061219725198
NCU18,OUT027,3147.2475964312393
NCC43,OUT035,3886.314863168425
FDW19,OUT013,1810.7016516879503
FDN31,OUT035,3213.930908200789
FDI48,OUT045,817.891748825154
FDS24,OUT017,1455.0708513731504
FDF46,OUT049,1926.4364158183796
DRG23,OUT017,2314.4539187849578
FDG14,OUT018,2207.1752595346093
NCY30,OUT049,2854.990297879807
FDO28,OUT018,2013.2369971842386
DRD24,OUT035,2087.2079355663245
FDI33,OUT049,1626.2682858207481
FDN32,OUT046,3093.029499669005
FDR16,OUT045,3445.8913898747774
FDF26,OUT046,2392.1113922000677
NCN29,OUT018,607.8110591446174
FDE20,OUT045,2972.9082981375996
FDA46,OUT046,3110.5171746631677
FDU28,OUT045,3039.8564703248153
FDQ48,OUT045,1668.1583844259628
FDV36,OUT013,2088.738233348548
FDR14,OUT018,695.9912979073772
FDP23,OUT017,3458.410193999395
FDP56,OUT013,829.0410715477282
FDK48,OUT010,180.72502425029325
FDR48,OUT046,2380.145967252453
NCY29,OUT049,1068.1849333731504
FDM22,OUT018,775.8169670693269
DRJ01,OUT013,2488.7124614914924
FDZ43,OUT045,4022.8678301211876
FDV03,OUT035,2555.075188838549
FDX11,OUT027,4598.287645079383
NCA41,OUT027,5001.21386373035
FDE38,OUT017,2624.982726083185
FDI27,OUT018,662.1852519509454
FDN32,OUT013,3315.1000500211717
NCN43,OUT017,2177.915190143602
FDB47,OUT027,4963.481682147269
FDV03,OUT017,2442.3041315781575
NCN30,OUT045,1560.675217039342
NCV54,OUT010,338.7372371471582
FDV07,OUT013,1752.9895839472788
FDP07,OUT049,3077.3724626428116
FDK48,OUT018,1067.189348614803
FDM15,OUT019,527.9070157208588
FDY19,OUT027,3232.263809545871
FDK46,OUT046,3689.2528415961815
FDY11,OUT045,1032.7337234723218
FDH09,OUT046,854.1718179030918
FDO08,OUT027,4085.9008536616507
FDU14,OUT013,4045.6064253372083
FDD22,OUT027,3032.1987464090457
FDM27,OUT017,2535.028904013981
FDL02,OUT027,2620.28191286939
NCA17,OUT035,2482.559511541713
FDE38,OUT019,556.5820212758128
NCG07,OUT049,3096.382661539974
DRC27,OUT013,3470.019692998697
FDA27,OUT035,3979.5154343629038
FDW40,OUT045,2129.8443957593136
DRI11,OUT013,1908.031081307854
FDN50,OUT046,1545.0214391117381
FDR12,OUT046,2818.492772021906
FDT34,OUT027,2637.2341505312984
FDW11,OUT035,1033.0741281173357
NCO30,OUT027,4872.63070047742
FDZ34,OUT017,3319.989908100269
FDU45,OUT017,2060.05073503304
NCD42,OUT035,864.3857389918084
FDX25,OUT045,2789.0819674561462
NCR29,OUT046,1099.4181005242408
FDX43,OUT019,630.7628927713555
FDB04,OUT010,203.2490955708389
FDR49,OUT027,1527.5761535122795
FDS39,OUT018,1823.8552253944174
FDW58,OUT045,1592.5308889425323
FDG22,OUT019,-43.75679463867798
FDG31,OUT017,1156.9425233579827
NCV53,OUT027,6376.082955826781
DRJ37,OUT035,2570.166142171
FDV07,OUT035,1828.019687296815
FDW52,OUT018,2566.652940018368
FDT15,OUT045,3114.6958225532194
FDD02,OUT018,1707.4533656135811
FDM16,OUT035,1249.03703818712
NCE55,OUT046,2609.1483397350235
FDB57,OUT018,3203.875479137277
FDQ04,OUT013,757.8009381712212
FDQ47,OUT019,-72.62725311843992
FDY14,OUT019,746.9541153619658
DRK37,OUT017,3194.889353616009
FDO25,OUT017,3368.5174951891277
FDL57,OUT046,4028.024532816202
NCK29,OUT018,1820.294489532152
FDK46,OUT027,5878.432905042983
NCB43,OUT010,512.3897728099626
DRE01,OUT027,5723.608503824671
FDC46,OUT018,2818.6892236469216
FDQ23,OUT045,1647.5980483554124
FDX38,OUT049,877.1101591014426
FDG60,OUT018,3306.2565211305596
FDW55,OUT017,3988.2275053282488
FDP39,OUT013,941.4942107708514
FDB20,OUT018,1138.3631987168849
FDV21,OUT017,2113.5604093416446
FDZ02,OUT013,1471.7670771773207
FDP19,OUT027,3175.1611008720884
FDA38,OUT035,3880.961826472702
FDH22,OUT045,1994.3976314311794
DRM11,OUT045,3907.0029625921197
FDO12,OUT027,4639.4635560239185
FDT14,OUT049,2004.272817700927
FDW34,OUT010,698.5304249863025
FDG04,OUT027,4561.650643652729
FDW59,OUT018,1238.627988990491
FDR33,OUT018,1464.0873301122256
FDP32,OUT013,2070.308815700038
FDL13,OUT027,5883.299259476553
FDD22,OUT013,1938.5132117252576
FDV40,OUT027,2119.2795929036615
NCD55,OUT046,699.5570126939996
FDQ20,OUT010,-36.66123849536671
FDD28,OUT045,972.7546352813956
FDC39,OUT045,3443.3994463717095
NCR17,OUT049,2024.8988310288378
DRO35,OUT018,1752.465369939706
FDF40,OUT049,4154.89282206808
FDR31,OUT018,2233.1443346320802
NCQ41,OUT017,3227.1317137822243
FDP38,OUT046,846.6461855034795
NCU54,OUT027,5023.14102400065
FDG22,OUT018,595.2944208525577
DRK59,OUT013,3717.5095650964727
FDC37,OUT046,1693.5854395582815
NCO42,OUT013,2351.8169634895107
NCT42,OUT017,2336.954428235156
FDX27,OUT035,1683.7443419748356
FDV40,OUT018,1079.35056137364
FDT45,OUT027,1829.0210558318108
FDS47,OUT019,228.10329054760885
FDR45,OUT035,3903.0720830031855
FDB03,OUT045,3725.3588023873403
FDO49,OUT035,973.574885070587
FDU60,OUT027,4146.73684395161
FDB26,OUT018,635.4855553969111
FDB46,OUT017,3361.69743810981
FDQ37,OUT019,605.1902388222601
FDN03,OUT017,3966.6119384323997
NCX30,OUT045,3987.276130380802
FDK32,OUT019,528.09479774563
DRM47,OUT013,3124.137844267264
NCO02,OUT046,1146.5411002094436
FDP04,OUT013,1146.873840234594
NCO43,OUT049,1841.6329341274245
FDD59,OUT013,1395.7305892589625
FDQ10,OUT017,2966.402859353566
FDW45,OUT035,2556.8816667356714
NCK30,OUT049,3953.056134005152
FDU31,OUT018,2785.6674959910133
NCQ17,OUT019,394.41400836182714
FDN01,OUT017,2899.7978371736212
FDZ19,OUT049,2967.862193920573
DRG37,OUT017,2560.2722798828368
FDE32,OUT045,602.5416537330966
